year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,7,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",29.00,12.00,8.14,1.00,0.86,0.00,2.00,2.00,1.00,410.00,335.00,15.00,22.00,0.00,38.00
2025,7,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",62.00,10.00,0.55,2.00,5.04,0.00,2.41,5.00,1.00,1198.00,11.00,118.00,946.00,0.00,123.00
2025,7,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",63.00,14.00,8.05,2.04,1.91,0.00,2.00,1.00,0.00,981.00,353.00,376.00,138.00,0.00,114.00
2025,7,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Patrick Leahy Burlington International",60.00,33.00,15.44,7.97,2.04,0.00,7.55,2.00,2.00,3812.00,1017.00,2008.00,201.00,0.00,586.00
2025,7,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",16.00,8.00,4.72,0.88,0.94,0.00,1.46,0.00,0.00,631.00,405.00,122.00,50.00,0.00,54.00
2025,7,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",316.00,66.00,28.06,1.89,18.97,0.00,17.08,1.00,0.00,3065.00,826.00,117.00,1078.00,0.00,1044.00
2025,7,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",15.00,6.00,2.00,1.81,0.99,0.00,1.20,1.00,1.00,632.00,93.00,284.00,114.00,0.00,141.00
2025,7,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",271.00,33.00,16.29,3.00,6.37,0.00,7.34,0.00,0.00,1784.00,772.00,117.00,313.00,0.00,582.00
2025,7,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",122.00,52.00,20.79,1.00,7.47,0.00,22.75,3.00,1.00,5424.00,1804.00,114.00,746.00,0.00,2760.00
2025,7,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",53.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,166.00,166.00,0.00,0.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",89.00,20.00,12.02,2.32,4.44,0.00,1.23,1.00,0.00,1521.00,837.00,230.00,344.00,0.00,110.00
2025,7,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",61.00,32.00,13.88,2.03,5.55,0.00,10.54,0.00,0.00,2747.00,875.00,377.00,243.00,0.00,1252.00
2025,7,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",57.00,28.00,18.74,6.00,3.26,0.00,0.00,1.00,0.00,2245.00,1308.00,671.00,266.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",131.00,40.00,24.09,1.83,8.34,0.00,5.74,1.00,0.00,5021.00,3592.00,288.00,764.00,0.00,377.00
2025,7,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",93.00,28.00,17.67,1.00,4.01,0.00,5.32,0.00,2.00,2356.00,1454.00,71.00,559.00,0.00,272.00
2025,7,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",237.00,82.00,50.80,13.32,8.86,0.00,9.03,6.00,1.00,7836.00,4976.00,1746.00,533.00,0.00,581.00
2025,7,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",96.00,23.00,15.40,1.94,2.66,1.00,2.00,2.00,0.00,1393.00,758.00,367.00,91.00,140.00,37.00
2025,7,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",123.00,40.00,22.58,4.85,5.56,0.00,7.00,6.00,0.00,3728.00,2459.00,655.00,288.00,0.00,326.00
2025,7,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",83.00,37.00,15.53,2.73,4.79,0.00,13.95,2.00,1.00,3668.00,1398.00,312.00,319.00,0.00,1639.00
2025,7,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",123.00,35.00,15.06,3.00,8.21,0.00,8.73,2.00,1.00,2960.00,1000.00,213.00,540.00,0.00,1207.00
2025,7,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",518.00,186.00,69.33,27.77,36.70,0.00,52.20,19.00,1.00,14676.00,4137.00,2509.00,2436.00,0.00,5594.00
2025,7,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",27.00,6.00,3.11,0.00,1.89,0.00,1.00,1.00,0.00,392.00,129.00,0.00,225.00,0.00,38.00
2025,7,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",210.00,65.00,17.37,4.49,15.51,0.00,27.63,5.00,2.00,5108.00,1225.00,429.00,1066.00,0.00,2388.00
2025,7,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",72.00,19.00,6.20,1.98,2.84,0.00,7.98,2.00,0.00,2009.00,410.00,278.00,437.00,0.00,884.00
2025,7,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",100.00,41.00,19.48,5.54,7.36,0.00,8.62,0.00,0.00,3507.00,1709.00,458.00,489.00,0.00,851.00
2025,7,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",16.00,6.00,2.43,0.00,0.63,0.00,2.94,1.00,0.00,325.00,98.00,0.00,27.00,0.00,200.00
2025,7,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",72.00,28.00,9.77,2.54,7.16,0.00,8.53,3.00,1.00,2555.00,943.00,176.00,400.00,0.00,1036.00
2025,7,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",7.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,55.00,18.00,0.00,0.00,0.00,37.00
2025,7,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53.00,12.00,2.30,2.79,1.84,0.00,5.06,1.00,1.00,764.00,65.00,117.00,110.00,0.00,472.00
2025,7,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53.00,14.00,5.30,1.92,4.10,0.00,2.69,1.00,0.00,1292.00,462.00,283.00,284.00,0.00,263.00
2025,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",6703.00,1991.00,797.26,176.68,643.38,1.00,372.68,120.00,92.00,191450.00,65085.00,25915.00,60596.00,21.00,39833.00
2025,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2452.00,604.00,300.51,113.22,98.42,2.35,89.49,101.00,10.00,57348.00,27757.00,16206.00,6749.00,49.00,6587.00
2025,7,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",25.00,10.00,4.37,4.19,1.44,0.00,0.00,0.00,0.00,433.00,90.00,273.00,70.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",57.00,23.00,8.44,1.00,5.04,0.00,8.52,4.00,0.00,1990.00,1010.00,70.00,378.00,0.00,532.00
2025,7,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",212.00,44.00,13.27,8.74,10.19,0.00,11.80,2.00,1.00,5061.00,2001.00,980.00,1076.00,0.00,1004.00
2025,7,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",337.00,80.00,39.98,2.00,11.59,0.00,26.43,6.00,1.00,5909.00,3510.00,218.00,506.00,0.00,1675.00
2025,7,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",273.00,64.00,27.04,9.60,8.07,0.00,19.28,8.00,1.00,5265.00,2219.00,1018.00,570.00,0.00,1458.00
2025,7,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2350.00,594.00,408.76,113.92,56.61,1.00,13.71,26.00,7.00,58321.00,40300.00,10654.00,5201.00,418.00,1748.00
2025,7,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53.00,10.00,6.58,0.84,2.17,0.00,0.40,0.00,0.00,748.00,519.00,139.00,84.00,0.00,6.00
2025,7,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",52.00,15.00,1.53,2.98,4.56,0.00,5.93,0.00,0.00,858.00,34.00,189.00,292.00,0.00,343.00
2025,7,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",52.00,22.00,9.76,0.00,3.38,0.00,8.86,0.00,0.00,1492.00,585.00,0.00,293.00,0.00,614.00
2025,7,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",54.00,13.00,9.74,0.69,0.96,0.00,1.62,0.00,0.00,1002.00,523.00,121.00,144.00,0.00,214.00
2025,7,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",31.00,8.00,5.56,0.00,2.25,0.00,0.19,1.00,0.00,245.00,149.00,0.00,91.00,0.00,5.00
2025,7,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",84.00,23.00,20.66,1.81,0.53,0.00,0.00,1.00,0.00,2435.00,2063.00,283.00,89.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",189.00,46.00,28.17,3.00,7.47,0.00,7.36,1.00,3.00,3846.00,2211.00,222.00,742.00,0.00,671.00
2025,7,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",53.00,8.00,7.00,1.00,0.00,0.00,0.00,0.00,1.00,1715.00,1619.00,96.00,0.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",369.00,50.00,24.26,1.00,12.45,0.00,12.29,0.00,1.00,3409.00,1993.00,67.00,744.00,0.00,605.00
2025,7,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",265.00,79.00,34.97,8.25,18.97,0.00,16.81,2.00,1.00,7510.00,2840.00,611.00,1563.00,0.00,2496.00
2025,7,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",732.00,139.00,52.90,4.06,22.61,1.91,57.52,1.00,0.00,8414.00,2438.00,528.00,1555.00,40.00,3853.00
2025,7,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",22.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,41.00,0.00,0.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",238.00,39.00,16.15,3.00,7.54,0.00,12.31,1.00,1.00,2928.00,1453.00,226.00,460.00,0.00,789.00
2025,7,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",123.00,31.00,21.59,2.54,1.26,0.00,5.61,3.00,0.00,7634.00,5679.00,324.00,47.00,0.00,1584.00
2025,7,OO,SkyWest Airlines Inc.,FMN,"Farmington, NM: Four Corners Regional",31.00,10.00,2.00,0.86,4.14,0.00,3.00,0.00,0.00,882.00,96.00,145.00,433.00,0.00,208.00
2025,7,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",181.00,62.00,28.12,6.04,14.51,0.00,13.32,5.00,0.00,5006.00,2443.00,381.00,1039.00,0.00,1143.00
2025,7,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",53.00,12.00,6.00,0.00,1.93,0.00,4.07,1.00,0.00,672.00,285.00,0.00,261.00,0.00,126.00
2025,7,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",335.00,80.00,42.12,12.57,11.55,0.00,13.76,8.00,3.00,5183.00,2579.00,1299.00,525.00,0.00,780.00
2025,7,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",301.00,118.00,60.19,19.15,23.26,0.00,15.41,2.00,1.00,11631.00,7408.00,1451.00,1724.00,0.00,1048.00
2025,7,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",62.00,18.00,6.00,2.69,3.35,0.00,5.97,1.00,1.00,1842.00,235.00,231.00,265.00,0.00,1111.00
2025,7,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",658.00,123.00,55.67,14.23,24.95,0.00,28.16,1.00,0.00,6515.00,2974.00,684.00,1175.00,0.00,1682.00
2025,7,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",36.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,164.00,143.00,21.00,0.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",359.00,70.00,37.68,4.99,13.31,0.00,14.01,6.00,0.00,4067.00,2223.00,305.00,549.00,0.00,990.00
2025,7,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",175.00,68.00,32.04,3.21,16.44,0.00,16.30,1.00,0.00,4893.00,2311.00,182.00,1204.00,0.00,1196.00
2025,7,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",62.00,12.00,7.00,1.00,3.00,0.00,1.00,3.00,2.00,1090.00,379.00,599.00,95.00,0.00,17.00
2025,7,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",272.00,94.00,55.56,16.44,9.53,0.00,12.48,2.00,1.00,9297.00,4767.00,1789.00,1146.00,0.00,1595.00
2025,7,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",116.00,36.00,18.32,4.47,8.37,0.00,4.84,0.00,0.00,3388.00,1555.00,370.00,710.00,0.00,753.00
2025,7,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",76.00,22.00,14.09,1.00,4.21,0.00,2.70,2.00,1.00,1406.00,1082.00,49.00,156.00,0.00,119.00
2025,7,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",127.00,12.00,8.75,2.00,1.25,0.00,0.00,0.00,1.00,691.00,258.00,343.00,90.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,GTR,"Columbus, MS: Golden Triangle Regional",31.00,5.00,2.17,0.83,1.10,0.00,0.90,0.00,1.00,268.00,132.00,49.00,50.00,0.00,37.00
2025,7,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",93.00,23.00,9.00,2.62,2.49,0.00,8.89,1.00,0.00,3796.00,487.00,1590.00,252.00,0.00,1467.00
2025,7,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",65.00,23.00,8.01,1.78,8.01,0.00,5.20,2.00,0.00,2012.00,455.00,774.00,422.00,0.00,361.00
2025,7,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",52.00,7.00,4.25,0.91,1.84,0.00,0.00,1.00,1.00,432.00,340.00,29.00,63.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",153.00,34.00,12.20,3.79,7.30,0.00,10.71,4.00,1.00,2929.00,860.00,569.00,781.00,0.00,719.00
2025,7,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",62.00,26.00,4.87,1.09,8.66,0.00,11.37,4.00,0.00,3266.00,194.00,186.00,882.00,0.00,2004.00
2025,7,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",56.00,17.00,6.96,1.51,5.70,0.00,2.83,4.00,1.00,1263.00,410.00,325.00,472.00,0.00,56.00
2025,7,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",33.00,13.00,10.66,0.98,1.36,0.00,0.00,0.00,0.00,1258.00,861.00,346.00,51.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",153.00,50.00,18.62,9.39,6.85,0.00,15.13,0.00,0.00,5309.00,1627.00,1156.00,1361.00,0.00,1165.00
2025,7,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53.00,24.00,8.83,2.96,6.05,0.00,6.16,2.00,0.00,2546.00,1126.00,286.00,548.00,0.00,586.00
2025,7,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",209.00,52.00,29.72,10.41,9.96,1.91,0.00,3.00,1.00,5468.00,3270.00,1057.00,878.00,263.00,0.00
2025,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1551.00,380.00,195.94,24.17,62.85,0.22,96.82,30.00,13.00,42514.00,21555.00,3152.00,6143.00,4.00,11660.00
2025,7,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",453.00,110.00,53.67,16.83,17.88,0.00,21.61,6.00,4.00,9024.00,3462.00,2508.00,1176.00,0.00,1878.00
2025,7,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",333.00,80.00,33.69,11.71,14.02,0.00,20.57,4.00,0.00,5739.00,1623.00,1384.00,1049.00,0.00,1683.00
2025,7,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",35.00,11.00,2.49,1.00,3.39,0.00,4.12,0.00,0.00,522.00,63.00,69.00,164.00,0.00,226.00
2025,7,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",62.00,11.00,7.00,3.49,0.51,0.00,0.00,0.00,1.00,1687.00,1378.00,280.00,29.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",105.00,31.00,14.81,4.00,8.07,0.00,4.12,1.00,1.00,1961.00,906.00,445.00,462.00,0.00,148.00
2025,7,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",64.00,7.00,4.55,1.96,0.49,0.00,0.00,0.00,0.00,1364.00,304.00,1011.00,49.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",233.00,33.00,21.67,4.96,2.82,0.00,3.56,0.00,0.00,2177.00,1303.00,303.00,187.00,0.00,384.00
2025,7,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",35.00,14.00,4.87,0.96,1.26,0.00,6.91,1.00,0.00,3137.00,277.00,47.00,91.00,0.00,2722.00
2025,7,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",58.00,9.00,8.20,0.00,0.80,0.00,0.00,0.00,0.00,277.00,233.00,0.00,44.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",62.00,22.00,15.38,0.00,2.49,0.00,4.13,2.00,0.00,2727.00,2408.00,0.00,163.00,0.00,156.00
2025,7,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",53.00,8.00,4.89,0.00,0.33,0.00,2.79,0.00,0.00,512.00,263.00,0.00,50.00,0.00,199.00
2025,7,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",62.00,21.00,12.97,0.00,1.08,0.00,6.95,1.00,0.00,1793.00,1114.00,0.00,76.00,0.00,603.00
2025,7,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",85.00,16.00,13.95,2.00,0.05,0.00,0.00,1.00,0.00,1048.00,910.00,132.00,6.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53.00,13.00,3.42,1.38,2.98,0.00,5.22,3.00,1.00,742.00,118.00,216.00,143.00,0.00,265.00
2025,7,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",476.00,95.00,30.36,12.26,33.47,1.70,17.22,4.00,0.00,10003.00,4903.00,658.00,3549.00,47.00,846.00
2025,7,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3363.00,459.00,253.99,37.74,60.73,3.94,102.59,12.00,8.00,33192.00,17928.00,3994.00,3251.00,96.00,7923.00
2025,7,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",184.00,45.00,20.91,0.98,11.87,0.00,11.24,7.00,1.00,4564.00,1390.00,133.00,1067.00,0.00,1974.00
2025,7,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",52.00,9.00,6.78,0.00,1.55,0.00,0.67,4.00,0.00,367.00,315.00,0.00,36.00,0.00,16.00
2025,7,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53.00,14.00,3.27,1.81,4.47,0.00,4.44,2.00,0.00,777.00,123.00,80.00,333.00,0.00,241.00
2025,7,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",92.00,19.00,11.90,1.48,2.75,0.00,2.87,3.00,1.00,1085.00,659.00,116.00,149.00,0.00,161.00
2025,7,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",241.00,103.00,49.32,10.98,18.67,0.00,24.03,3.00,0.00,9322.00,4051.00,1368.00,1510.00,0.00,2393.00
2025,7,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",86.00,19.00,8.82,4.17,2.76,0.00,3.25,1.00,0.00,1437.00,652.00,302.00,198.00,0.00,285.00
2025,7,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",147.00,31.00,12.73,7.56,10.71,0.00,0.00,17.00,0.00,3551.00,1815.00,899.00,837.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",61.00,5.00,3.05,0.56,1.39,0.00,0.00,0.00,0.00,238.00,181.00,14.00,43.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",224.00,71.00,31.54,6.82,10.40,0.00,22.24,4.00,2.00,7481.00,2712.00,776.00,749.00,0.00,3244.00
2025,7,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",277.00,93.00,30.67,6.83,21.92,0.00,33.58,3.00,2.00,7281.00,1494.00,852.00,2192.00,0.00,2743.00
2025,7,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",31.00,8.00,3.74,0.00,2.53,0.00,1.74,1.00,1.00,300.00,152.00,0.00,97.00,0.00,51.00
2025,7,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",62.00,5.00,3.00,1.34,0.66,0.00,0.00,0.00,0.00,149.00,88.00,38.00,23.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",391.00,109.00,59.10,12.07,15.37,0.00,22.46,4.00,0.00,10644.00,5478.00,1384.00,1263.00,0.00,2519.00
2025,7,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",207.00,66.00,40.13,6.98,7.12,0.00,11.78,3.00,1.00,5285.00,2840.00,502.00,551.00,0.00,1392.00
2025,7,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",109.00,19.00,8.47,1.04,3.53,0.00,5.96,1.00,0.00,1351.00,606.00,88.00,308.00,0.00,349.00
2025,7,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",53.00,14.00,5.82,2.12,4.05,0.00,2.01,3.00,1.00,938.00,394.00,201.00,213.00,0.00,130.00
2025,7,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",8.00,2.00,1.98,0.00,0.02,0.00,0.00,0.00,0.00,135.00,133.00,0.00,2.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",149.00,41.00,28.83,8.78,3.38,0.00,0.00,0.00,1.00,3112.00,1947.00,998.00,167.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",53.00,16.00,6.88,1.98,0.37,0.00,6.77,1.00,0.00,1425.00,694.00,304.00,35.00,0.00,392.00
2025,7,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",248.00,42.00,24.52,7.92,4.47,0.00,5.09,0.00,1.00,3025.00,1441.00,759.00,293.00,0.00,532.00
2025,7,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",85.00,25.00,18.65,2.82,3.53,0.00,0.00,0.00,0.00,1408.00,768.00,311.00,329.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",245.00,33.00,21.36,1.35,5.46,0.00,4.83,0.00,0.00,1542.00,932.00,21.00,276.00,0.00,313.00
2025,7,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",93.00,23.00,12.95,4.72,5.33,0.00,0.00,1.00,0.00,2542.00,1590.00,609.00,343.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,MGW,"Morgantown, WV: Morgantown Municipal Walter L Bill Hart Field",62.00,20.00,8.89,2.00,2.20,0.00,6.91,3.00,0.00,2078.00,493.00,684.00,118.00,0.00,783.00
2025,7,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",153.00,47.00,25.21,7.89,5.18,0.00,8.72,4.00,0.00,3001.00,1734.00,645.00,230.00,0.00,392.00
2025,7,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",568.00,206.00,94.33,28.10,36.96,0.00,46.61,14.00,2.00,19450.00,8599.00,3719.00,3687.00,0.00,3445.00
2025,7,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad Cities International",92.00,35.00,11.55,6.69,6.58,0.71,9.47,2.00,0.00,2054.00,676.00,356.00,372.00,15.00,635.00
2025,7,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",17.00,9.00,4.70,3.00,1.30,0.00,0.00,0.00,0.00,557.00,165.00,250.00,142.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",268.00,54.00,23.20,9.91,11.41,0.00,9.47,1.00,1.00,3245.00,1552.00,464.00,760.00,0.00,469.00
2025,7,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Marquette Sawyer Regional",62.00,13.00,10.00,2.62,0.38,0.00,0.00,0.00,0.00,905.00,734.00,151.00,20.00,0.00,0.00
2025,7,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",340.00,85.00,36.80,6.95,18.76,0.00,22.49,7.00,0.00,7003.00,3128.00,1016.00,1276.00,0.00,1583.00
